label,year,month,day,hour,b1_ref,b1_var,b2_ref,b2_var,b3_ref,b3_var,b4_ref,b4_var,b5_ref,b5_var,b6_ref,b6_var,b7_ref,b7_var
21,2009,8,5,17,4.06611733467,0.0256388232015,2.21626563126,0.00769168544705,2.71252214429,0.0367826160377,5.32818547094,0.068997573311,3.67263036072,0.0458830857065,9.09812134269,0.0709814871748,1.47201312625,0.027710486496
21,2010,5,20,17,5.5346504008,0.136094853627,3.01104318637,0.0718060449235,4.1559249499,0.172612541958,4.17814539078,0.188505895189,6.40442194389,0.626891309834,11.527688477,0.25688530385,4.44822955912,0.378312392288
21,2010,6,5,17,5.83555220441,0.0135478753258,3.18536783567,0.00670709344942,4.4208508016,0.0110443924643,4.42442194389,0.00837422766977,6.66286683367,0.0368137901775,11.3271754509,0.0315215338412,4.60535981964,0.0220770640118
21,2008,5,30,17,5.61797705411,0.0212156640977,3.07056222445,0.00817868079245,4.26028166333,0.0167521640475,4.35881873747,0.0197501646339,6.94207725451,0.0871675484355,11.7611353707,0.0180537106277,4.60231773547,0.0379993171754
21,2010,5,4,17,5.53954418838,0.0905188909281,3.06051012024,0.0321361647222,4.20195300601,0.057576746985,4.11558426854,0.0209434589259,6.1463738477,0.0671558499122,10.6510391784,0.0226984825282,4.29334779559,0.0379379835422
21,2010,6,21,17,4.72056222445,0.29996957458,2.47299108216,0.168295955727,3.08907925852,0.416801503833,4.82571252505,0.56062236595,5.30014539078,1.48664627194,10.2841373747,0.515992158778,3.02625360721,0.858385364235
21,2008,8,2,17,3.59552014028,0.0127377325553,1.76458226453,0.00404172198505,1.30112735471,0.0177714289661,10.5416564128,0.260154704889,5.03178066132,0.0173431431681,8.82036583166,0.150214429789,1.31620551102,0.0196964933314
21,2009,5,17,17,4.5942495992,0.154898108136,2.33821352705,0.0791595031988,2.60975260521,0.241924130875,4.8396003006,0.477103486428,5.0799249499,0.671902674222,9.52837785571,0.217918888583,2.46637785571,0.397414022851
21,2011,6,24,17,3.71455821643,0.038546176666,1.6738487976,0.0199090092972,1.4458247495,0.0566993926289,8.53163236473,0.805067403617,4.56343196393,0.08963933234,9.19414539078,0.212372235871,1.48166843687,0.055061858097
21,2011,6,8,17,4.09521553106,0.0950428849041,2.05860631263,0.0553432300754,1.99935180361,0.147519178734,6.94763236473,0.749216325461,5.28665440882,0.360368543387,9.46938787575,0.241576002153,2.00966843687,0.194488775933
21,2010,9,25,17,4.70059028056,0.0100796035679,2.51663837675,0.00315513084686,3.46259428858,0.00491011946137,3.46378466934,0.00417429080204,5.44034579158,0.0156405662949,10.1542536072,0.00396338427557,3.47992094188,0.00824032931595
21,2009,8,21,17,6.31236583166,0.027338566062,3.81481472946,0.0136425523432,5.56176462926,0.0321605162389,6.2843257515,0.0413654595122,8.84033777555,0.0415601316943,10.5673157315,0.0191801082245,4.41780871743,0.0107420977747
22,2011,5,7,17,5.81003381503,0.0364116649404,3.25002225434,0.0181601638545,4.44641531792,0.0277153513983,4.34455404624,0.0123676885963,6.51810317919,0.111146608039,11.3369933526,0.0113745255772,4.36795289017,0.0313421575061
22,2009,8,5,17,3.72245,0.0506717225434,1.8862765896,0.0179919468074,1.47107427746,0.0913684426476,9.35050780347,0.59015951111,5.06559450867,0.115227060042,8.77571011561,0.15765744101,1.49561763006,0.127635145311
22,2010,5,20,17,5.21514364162,0.0946180622139,2.87449624277,0.0524480441044,3.31220722543,0.1425016058,6.41331705202,0.242540358047,6.65722456647,0.468549712186,9.60586040462,0.130680970296,3.41508583815,0.256365722877
22,2010,6,5,17,4.07355982659,0.0389514156838,1.97732861272,0.0210214708143,1.66258872832,0.0730765125464,8.93021878613,0.33027578469,5.3246349711,0.115658647867,9.23631127168,0.26349274376,1.68865809249,0.128863540513
22,2008,5,30,17,4.42784884393,0.0760643784958,2.26803381503,0.0361822545357,2.27477369942,0.120707132213,6.53031127168,0.229215472084,5.72076213873,0.385253197367,9.11283150289,0.229687230178,2.25239219653,0.216086262555
22,2010,5,4,17,5.97725924855,0.174232269972,3.42983728324,0.101361266197,4.63678526012,0.233071494537,4.96564075145,0.232536085001,7.25898179191,0.667898491764,10.1549702312,0.057545787163,4.80184884393,0.361277465201
22,2010,6,21,17,3.70184884393,0.0337633380333,1.7322765896,0.0176730103913,1.40291242775,0.0598215202646,9.65698179191,0.497105243209,4.44298179191,0.14731592529,9.11041531792,0.265350958335,1.42465809249,0.0912458295299
22,2008,8,2,17,3.57760606936,0.0636474958736,1.77907427746,0.0292373906245,1.61235751445,0.073253818036,6.98328236994,0.386477226235,3.2942765896,0.51436332253,8.91991820809,0.202089058238,1.13687774566,0.19929926212
22,2009,5,17,17,5.67180260116,0.0188487831869,3.09551358382,0.0094540826623,4.31568699422,0.0409184004811,4.40394132948,0.0397828626416,6.87468121387,0.0449284089679,11.1964731214,0.0143751670955,4.63004537572,0.030955882522
22,2011,6,24,17,5.67447312139,0.0190976642053,3.18567543353,0.0105849954225,4.29292398844,0.0276052551037,5.5315367052,0.0198321138695,7.24702803468,0.0543660936216,11.0746465318,0.037994574092,4.5093632948,0.0427172005747
22,2011,6,8,17,5.90286618497,0.133737630258,3.34349046243,0.0607327902703,4.6528083815,0.12750616058,4.79625346821,0.0914583891209,7.37661184971,0.0350867252498,12.5022303468,0.0378551425039,4.93486618497,0.0349512718768
22,2010,9,25,17,4.45976791908,0.0381414769621,2.4413632948,0.0213932236961,3.42500491329,0.0518668365799,3.78781416185,0.0567450986,7.53137485549,0.13200594233,9.5279066474,0.0133720747101,3.77649624277,0.0392933157807
22,2009,8,21,17,3.7186349711,0.0436069946874,2.04828815029,0.0136228639781,1.89861184971,0.0591076732266,6.01846156069,0.158215005647,4.58528236994,0.275409018143,9.2148199422,0.175776464299,1.78441531792,0.147059120184
23,2011,5,7,17,5.33619230769,0.148169710518,2.90739230769,0.0882143966716,3.92328461538,0.284741264956,4.00096153846,0.255130130636,5.99301923077,1.40380064521,10.41045,1.21709990769,3.87238846154,0.895677626982
23,2009,8,5,17,4.17205384615,0.193002358447,2.27455384615,0.152516689216,2.45833846154,0.699153964482,6.47761153846,0.352332804675,4.44341538462,0.175410691109,8.95908461538,0.080007589571,1.65110769231,0.116484836672
23,2010,5,20,17,5.17043076923,0.377298145784,2.77361538462,0.182995157263,3.58275,0.719114448462,4.33261153846,0.0400243585207,5.66505,1.18639680923,10.1955692308,0.743007801169,3.52347692308,1.25347249158
23,2010,6,5,17,4.73013461538,0.542403900533,2.42000769231,0.275639673595,2.88264230769,1.45117014763,5.78727692308,2.18121504697,5.68205769231,1.01807652302,10.5004384615,1.50706128448,3.07797692308,2.18316016851
23,2008,5,30,17,5.38848461538,0.176240006494,3.00118846154,0.0698671469822,3.76272692308,0.546595261775,5.64055384615,1.13157795075,6.89391923077,0.213083856746,10.0074692308,0.497833691938,3.86274230769,0.784981099172
23,2010,5,4,17,4.90681153846,0.206453715444,2.63983846154,0.111990295251,3.55254230769,0.30434676071,3.62273076923,0.300617467322,5.41209230769,1.27888678744,9.80375769231,1.03936479763,3.60496153846,0.842855053713
23,2010,6,21,17,4.50700384615,0.656922431716,2.36492307692,0.34491141466,2.61851538462,1.46895337265,7.64606538462,3.6222408213,5.69741538462,0.798201414186,10.0152115385,0.673152204675,2.74416923077,1.51895715963
23,2008,8,2,17,3.85576153846,0.0775025029438,2.10435,0.0654932976923,1.80620769231,0.205023887441,9.00135,0.928567682308,4.48695,0.0460856423077,9.05199230769,0.123596844364,1.39840384615,0.0781809209467
23,2009,5,17,17,5.41475769231,0.108604874556,2.93671153846,0.0396934700592,3.74521153846,0.365317035444,5.26498846154,0.817413710059,6.66139615385,0.0681043201775,10.7187461538,0.459648196908,3.91782692308,0.444878473314
23,2011,6,24,17,4.53327692308,0.720614739275,2.37736153846,0.39189177679,2.65253076923,1.56210333963,7.70952692308,4.18637504024,5.72051538462,0.95018728034,10.0084846154,0.654009437263,2.70482307692,1.62243406851
23,2011,6,8,17,4.22155384615,0.0754238661391,2.12998846154,0.0378069869822,2.38523076923,0.334870705784,5.75846538462,8.19944855361,5.0562,0.867957083654,9.79525384615,0.237497223062,2.30907692308,0.206876476198
23,2010,9,25,17,5.27603076923,0.19279473963,3.00563076923,0.138750182707,4.21495384615,0.312512569216,4.34352692308,0.484177132544,7.78847307692,3.86033095331,9.97002692308,0.0128537440828,4.26013846154,0.343143110636
23,2009,8,21,17,6.15484615385,0.479928727678,3.64938461538,0.437243149571,5.31169615385,1.44353226249,6.35792307692,2.49197543774,10.2539538462,7.10607153075,11.0115576923,0.0395890807101,4.95669230769,0.612896272056
24,2011,5,7,17,5.1820319209,0.314933542724,2.80976073446,0.172632722653,3.80908276836,0.44807548661,3.72779463277,0.481130327556,5.5848680791,1.47621634498,9.65785112994,0.378912567908,3.6522240113,0.839331112771
24,2009,8,5,17,3.7706759887,0.0454890788726,1.95598672316,0.0159712430017,1.59031440678,0.0864192358518,8.40534265537,0.679299383957,4.78130875706,0.0641122568866,8.82359124294,0.137570878356,1.48739915254,0.100838014364
24,2010,5,20,17,5.4959980226,0.0797037957164,3.05263079096,0.0388560125124,3.80771553672,0.107620997287,5.49214491525,0.127829669635,6.72924096045,0.314159735963,10.4805516949,0.086126972709,3.94381723164,0.191867215423
24,2010,6,5,17,4.04611101695,0.0738641562769,1.91583983051,0.0387213904051,1.67595282486,0.128328114399,8.24400932203,0.44485926343,5.13567033898,0.276689493824,9.37122966102,0.258297493824,1.71995282486,0.165500408184
24,2008,5,30,17,4.24970423729,0.0740760540075,2.24148954802,0.030232998436,2.03217881356,0.122265824763,8.27781723164,0.313993814293,5.96744435028,0.229261881324,9.02619011299,0.168396158447,2.10190762712,0.16099333295
24,2010,5,4,17,4.97284548023,0.430301289923,2.69652909605,0.233181711258,3.61729745763,0.544837451307,3.69174943503,0.647111599604,5.36834830508,1.69812588796,9.05838220339,0.325466571675,3.51028050847,0.872344581442
24,2010,6,21,17,3.60747824859,0.0747409766031,1.67458559322,0.0358371341569,1.30903757062,0.13077606154,10.3123822034,0.591239995404,4.68075508475,0.129158618788,9.02183983051,0.399129119219,1.44103757062,0.134992603913
24,2008,8,2,17,4.30874378531,0.0564182187749,2.54687937853,0.0191453523572,2.48858559322,0.0998892019535,8.53833700565,0.277464258419,4.43527485876,0.130730641642,8.94863079096,0.160041956015,1.56483418079,0.105353524722
24,2009,5,17,17,5.68678898305,0.0344222579718,3.08855169492,0.0168411422005,4.28463079096,0.0380137978231,4.29283418079,0.0327918072074,6.74378333333,0.0588766403013,11.5800545198,0.052622691053,4.53098107345,0.0237271077915
24,2011,6,24,17,5.41570423729,0.148677681126,2.99682288136,0.0793676575697,4.00820141243,0.20395261617,5.36722966102,0.181595798908,6.7246420904,0.62056459587,11.0167550847,0.198887432347,4.14194152542,0.362997775352
24,2011,6,8,17,5.88702627119,0.0161445492675,3.35578333333,0.00622181544256,4.64794152542,0.0130247584028,4.67006581921,0.0123106772639,7.18017881356,0.0307159942545,12.0191844633,0.0228581046315,4.82854039548,0.0203264551055
24,2010,9,25,17,5.27997542373,0.14941292732,3.10234830508,0.0949045998276,4.43030310734,0.219477786332,4.74700367232,0.238339557854,8.64187372881,0.586280142488,9.65809971751,0.0113154253248,4.29519576271,0.0860365963804
24,2009,8,21,17,3.90503757062,0.0618730558907,2.17760254237,0.0327326377478,2.1697720339,0.090273438667,5.90654039548,0.315626613298,4.83860819209,0.247754732037,9.61633700565,0.194407670848,2.01651779661,0.123154571675
25,2011,5,7,17,4.99299230769,0.285698682825,2.67994615385,0.154423276908,3.46407692308,0.378695545429,3.64291153846,0.33615947929,5.03271923077,1.1055679429,9.61718076923,0.710059896746,3.08711538462,0.66258238034
25,2009,8,5,17,4.57668461538,0.0212585526479,2.76955384615,0.0110053276775,3.11973461538,0.0505243805325,8.08014230769,0.263745489941,4.42298076923,0.164950056746,9.09121153846,0.114260650828,1.61138076923,0.0927074721302
25,2010,5,20,17,5.84845384615,0.00761769998521,3.25236923077,0.00386161655325,4.51030384615,0.00333730171598,4.45395,0.00398322692308,6.60377307692,0.0166007417751,11.3444769231,0.0104627608136,4.58798076923,0.00701154905325
25,2010,6,5,17,5.79362307692,0.0102349085059,3.17443846154,0.00477740755917,4.44506538462,0.00573883668639,4.38566538462,0.00835913822485,6.48294230769,0.0317985422485,11.4834576923,0.0170844768639,4.46651538462,0.0114525264941
25,2008,5,30,17,5.70909230769,0.0218875951331,3.15159230769,0.0100091182101,4.39988076923,0.0155266913609,4.44976153846,0.015345733713,7.01563846154,0.0446649644822,11.7453,0.0384054698077,4.61691923077,0.0174324413609
25,2010,5,4,17,5.52124615385,0.0392020507544,3.08495769231,0.0142740191716,4.31090769231,0.0201083366716,4.30494230769,0.0121127730178,6.55503461538,0.0278137043787,10.9432730769,0.023716937929,4.53860769231,0.00896702897929
25,2010,6,21,17,5.46730384615,0.020543501716,3.02568461538,0.0072942218787,4.08130384615,0.0156346247929,5.37122307692,0.00854947158284,6.70962692308,0.0291451840828,11.7408576923,0.0332988491716,4.27333846154,0.0175488644822
25,2008,8,2,17,3.69253846154,0.0834618460207,1.87512692308,0.0315116648521,1.41909230769,0.150473364364,11.0017846154,1.10545354957,5.21472692308,0.113960692544,8.94372692308,0.22322927716,1.43597307692,0.147515295621
25,2009,5,17,17,4.93613076923,0.0319276596302,2.67220384615,0.0122679394083,3.06020769231,0.0525973951331,5.78537307692,0.068899547929,6.27085384615,0.042593029216,9.93398076923,0.101017379822,3.20299615385,0.059529701716
25,2011,6,24,17,3.57741923077,0.126386891361,1.58091923077,0.0685819336686,1.31273076923,0.205690175015,9.28908461538,0.474309358802,3.87023076923,0.200010621169,9.22841538462,0.369914468033,1.1688,0.184499008269
25,2011,6,8,17,4.1256,0.1312217775,2.10612692308,0.0663261571598,1.91726538462,0.220147858225,8.10463846154,0.371490618328,5.63547692308,0.359403491583,9.81975,0.476468494615,1.95496153846,0.261329053713
25,2010,9,25,17,4.55625,0.00823619076923,2.44425,0.00222156,3.39744230769,0.00339658455621,3.41686153846,0.00296799217456,5.50906153846,0.0132431260207,10.1613,0.0166757313462,3.55457307692,0.00574760023669
25,2009,8,21,17,6.33177692308,0.0686220623521,3.92747307692,0.0499869686982,5.96928461538,0.152653941879,7.43537307692,0.23995631716,10.2088961538,0.638878539408,10.1366769231,0.0429870023521,4.58468076923,0.0655101159763
26,2011,5,7,17,5.51478079848,0.0183892517891,3.06914201521,0.00710295837731,4.25187205323,0.0142345709205,4.42791387833,0.0103725718891,7.68889106464,0.0531064974772,11.4488834601,0.0539343824546,4.88627509506,0.0195981899406
26,2009,8,5,17,3.7469595057,0.0274878468678,1.90197091255,0.0100396640113,1.47234353612,0.0548442624297,10.069910076,0.691548833957,5.15968574144,0.0344156212321,8.80687585551,0.111713461233,1.46105076046,0.0483181029652
26,2010,5,20,17,4.49642338403,0.0800604479608,2.40763631179,0.0374803417138,2.45632072243,0.122012272261,6.16424087452,0.136008557027,5.49646140684,0.315838197589,9.1623473384,0.150578476153,2.39044619772,0.219550501887
26,2010,6,5,17,3.78221806084,0.0921116344172,1.74111159696,0.0442575242667,1.38400893536,0.160731166679,9.70176558935,0.554551881392,4.70722186312,0.131487244532,9.07865532319,0.253568900808,1.40257927757,0.167410736139
26,2008,5,30,17,5.32029410646,0.0351541429976,2.88870855513,0.0120194464572,4.00468574144,0.0282915489887,4.25199752852,0.0275975671327,7.37833973384,0.106342489743,11.5862788973,0.014402229279,4.68727129278,0.0413672950599
26,2010,5,4,17,5.10911920152,0.472096464717,2.81141577947,0.262934656624,3.67631692015,0.627151792176,4.16466673004,0.672995245804,5.79571996198,2.05370200697,9.56825988593,0.688196800359,3.66000513308,1.22309124696
26,2010,6,21,17,3.57618764259,0.0717846840203,1.64876178707,0.0389544883402,1.29341577947,0.126639888563,10.4385564639,0.682240764331,4.37082262357,0.237041366855,9.07702414449,0.332954369978,1.39116102662,0.143157676951
26,2008,8,2,17,3.71044619772,0.0503124486547,1.94864771863,0.0154612841013,1.42905456274,0.0777743493328,10.6888796578,0.474653754558,5.33510019011,0.0434081171768,8.86522186312,0.187568674189,1.39429790875,0.0942529350432
26,2009,5,17,17,5.52532072243,0.0171825650364,2.97152224335,0.00682447767063,4.11435114068,0.0149375111394,4.19490627376,0.0101687651983,6.86439296578,0.0229569777357,11.8431268061,0.0455053974468,4.61750703422,0.0157397648079
26,2011,6,24,17,5.49721425856,0.0868366858708,3.06976939163,0.041679924605,4.10293288973,0.107235744004,6.09698612167,0.117632860863,7.45688726236,0.413259968497,11.5718492395,0.202351563041,4.23091768061,0.238393355419
26,2011,6,8,17,6.17779220532,0.0154526091313,3.58547281369,0.0058062314187,5.05867813688,0.0176556893984,5.36810019011,0.0154709194581,8.59356787072,0.0823091229886,11.9852903042,0.0503910429383,5.3867960076,0.032677667351
26,2010,9,25,17,4.67560209125,0.0118160491116,2.58744239544,0.00698130412468,3.39198992395,0.0134827769232,4.33067053232,0.0296861566887,6.36562870722,0.0347587627405,9.94769714829,0.00823111382267,3.51545760456,0.0140701558357
26,2009,8,21,17,3.8070621673,0.0424471005364,2.15154125475,0.0126822236117,1.93547281369,0.0693574557533,7.85715342205,0.324639938657,5.34250323194,0.0384764990675,9.36963250951,0.130259019922,1.90535874525,0.0626685658171
27,2011,5,7,17,4.44865522388,0.0433531743011,2.40795,0.0178181529851,2.44809179104,0.0715588716863,8.44387164179,0.249030195353,6.60843134328,0.0977819474131,9.05732686567,0.157059790808,2.47284179104,0.0900038091863
27,2009,8,5,17,3.88888656716,0.0390737123942,2.17337910448,0.0245953979589,2.14912164179,0.0562396085988,7.37247985075,0.315919894631,3.52650223881,0.217597131599,8.68102835821,0.0798451058003,1.1895358209,0.0634397538288
27,2010,5,20,17,6.0106141791,0.0169652566273,3.39400970149,0.0066688210626,4.75587537313,0.0179401772667,4.95572238806,0.0144687168495,8.40976343284,0.0526567525061,11.9916179104,0.0621381210598,5.4547858209,0.0180420663288
27,2010,6,5,17,5.9167858209,0.124975364836,3.27444626866,0.0759790223741,4.62252089552,0.178136271093,4.83184925373,0.204404362985,7.67502089552,0.954292577063,10.0999052239,0.340738553965,4.65589029851,0.574752985242
27,2008,5,30,17,5.64786044776,0.327823144965,3.17790895522,0.129121446077,4.17800597015,0.637239287912,5.58974104478,0.229137766039,7.58944253731,0.282347388004,10.3720320896,0.358202885052,4.5216738806,0.70163403943
27,2010,5,4,17,6.01184552239,0.0243371122188,3.46284179104,0.0144077047087,4.86090895522,0.0320460356288,5.0092858209,0.0318536745378,8.51886044776,0.163530428548,10.7330619403,0.220215983738,5.33386791045,0.077224631321
27,2010,6,21,17,6.19186791045,0.0507310492315,3.60727835821,0.0246301645689,4.92407686567,0.0833602936066,6.30170373134,0.04090651771,8.8785358209,0.167390492635,10.9162858209,0.0551940327467,5.32032313433,0.110443073457
27,2008,8,2,17,3.56233432836,0.0385859791574,1.67985671642,0.0430761330892,1.36968134328,0.0603973494654,8.99342014925,7.09687908866,4.11545373134,1.33849573133,8.85969626866,0.136141193083,1.17882313433,0.0947216518155
27,2009,5,17,17,5.21713656716,0.459796468924,2.81909552239,0.256717725092,3.68042014925,0.735298670751,4.63889776119,0.676403396525,6.6393380597,3.77921833075,10.1694761194,0.557501029169,3.81500597015,1.79298523567
27,2011,6,24,17,5.52201716418,0.0136172305636,3.12336044776,0.00550758899532,4.03246119403,0.0123695595762,6.65571492537,0.0193948104116,9.62325223881,0.0555890802935,11.4243380597,0.0405838083649,4.85056567164,0.0149368000529
27,2011,6,8,17,3.70332313433,0.0371549988305,1.92403208955,0.0161431089329,1.39960298507,0.0528862303269,12.9548977612,0.451468008465,6.30071865672,0.0524777188683,8.91510671642,0.249322777679,1.72209179104,0.0533872000446
27,2010,9,25,17,2.92486791045,0.0257328104255,1.32239776119,0.0125400569726,1.05642761194,0.0414976562152,8.46024850746,0.446853586266,4.49901716418,0.0229956335487,8.38045746269,0.0665303432279,1.18695,0.0431577201493
27,2009,8,21,17,5.92306567164,0.0250710015454,3.61109552239,0.0125054116591,5.45811044776,0.0375812802267,6.74769626866,0.0542874020383,9.33659552239,0.0544156579277,10.3498679104,0.0168420193807,4.48473358209,0.0098245315215
28,2011,5,7,17,5.9162625,0.0134985898438,3.3408875,0.00674905859375,4.35850208333,0.021627476454,5.06284583333,0.0303986766493,7.03768958333,0.0623978592665,11.1678458333,0.0636736766493,4.35277291667,0.0406550415582
28,2009,8,5,17,3.61749166667,0.0219965815972,1.87490833333,0.0111670815972,1.70395,0.038856125,7.01431458333,0.265949794162,2.97811666667,0.0654374722222,8.54915833333,0.0569050815972,0.9360125,0.0359100585938
28,2010,5,20,17,5.6151375,0.0414722773438,3.05672083333,0.021676593316,4.23452291667,0.0481034738498,4.38199166667,0.0504971232639,7.40114791667,0.298376533746,11.73045,0.075730875,4.86060625,0.201256913086
28,2010,6,5,17,6.014575,0.014472734375,3.36128333333,0.00391905555556,4.66146041667,0.0100017082248,4.93714791667,0.00890924207899,7.56030416667,0.0654042287326,11.4325333333,0.0627830347222,4.86553333333,0.0376906597222
28,2008,5,30,17,6.07335625,0.0151683662109,3.40035625,0.00519342871094,4.71153333333,0.0148872013889,4.80595,0.01412675,7.72312708333,0.0777642290582,11.0373354167,0.0359823618707,5.00841875,0.0366770615234
28,2010,5,4,17,5.67747083333,0.0146422078993,3.16259583333,0.00490422873264,4.38989791667,0.00666254937066,4.45383541667,0.00569076812066,7.47173125,0.0366600458984,10.9754604167,0.0150332915582,4.8905125,0.0143796210938
28,2010,6,21,17,5.21295,0.06180075,2.84302291667,0.0326671509332,3.69002291667,0.0764515050998,5.99543958333,0.0796825832248,6.92493958333,0.192377697808,10.58748125,0.162887624023,3.89375208333,0.130690700412
28,2008,8,2,17,3.74284583333,0.0903541766493,1.90321041667,0.0326621092665,1.45690833333,0.166218498264,10.47404375,1.17055577246,5.50456458333,0.0438750910373,8.79493958333,0.190966031141,1.52118958333,0.184344432183
28,2009,5,17,17,5.04840833333,0.442012789931,2.63952291667,0.237632328016,3.40104375,0.596796459961,3.95940833333,0.533352664931,5.43833541667,1.7672528827,9.95223125,0.552585139648,3.27947083333,1.11164837457
28,2011,6,24,17,3.53350208333,0.089712663954,1.55224166667,0.0456117482639,1.22716875,0.121269295898,10.0133041667,0.447426437066,4.28127291667,0.291660718641,8.93014791667,0.220394554579,1.27930416667,0.149186645399
28,2011,6,8,17,3.92446041667,0.0429263123915,1.90378333333,0.0225278472222,1.58810625,0.0679489443359,9.78872083333,0.247598718316,5.44234583333,0.0728167391493,8.99591875,0.141807155273,1.63187708333,0.0717602342665
28,2010,9,25,17,4.61459583333,0.0222072287326,2.46065833333,0.00864120659722,3.39130416667,0.0275665203993,3.44424166667,0.0530482065972,5.4707625,0.0378120273437,10.32416875,0.0670688583984,3.54725208333,0.0426442941623
28,2009,8,21,17,6.14714791667,0.0527767837457,3.70365833333,0.0276029149306,5.44303333333,0.0789214097222,6.51140833333,0.0643314565972,8.95592916667,0.140943520399,10.4538770833,0.0128080259332,4.49554375,0.0346039912109
29,2011,5,7,17,5.67913656716,0.0136803047449,3.15192761194,0.00515024949877,4.32355074627,0.0084168704472,4.30077089552,0.0137937776231,6.7235619403,0.0730750173201,11.4362820896,0.0136451135971,4.52031940299,0.0376841396608
29,2009,8,5,17,3.9910880597,0.0395120779544,2.27705820896,0.0325712494849,2.11378208955,0.0582941135971,7.89567761194,0.346036709387,4.5438380597,0.0813115956783,8.71587537313,0.0830526250278,1.54293134328,0.0340266862191
29,2010,5,20,17,5.50859552239,0.0671910907635,2.98471119403,0.0296625138672,4.08294626866,0.0712085522249,4.0514238806,0.0688976112581,6.17844626866,0.204009664165,10.3882858209,0.174951525284,4.27626716418,0.121701496422
29,2010,6,5,17,6.06331567164,0.0257485789708,3.33724477612,0.00994362952495,4.58952089552,0.0166960845261,4.50640522388,0.0131730427712,6.72503955224,0.045560846458,11.8884313433,0.0414465145773,4.59764776119,0.0270312743233
29,2008,5,30,17,6.19691641791,0.23908849141,3.51418880597,0.124633066106,4.61439402985,0.331961705823,5.50625597015,0.253020380263,7.65359552239,1.00079729226,10.6269201493,0.138660764034,4.52635298507,0.526811512976
29,2010,5,4,17,4.75131940299,0.0275499381683,2.50276343284,0.0127538420584,3.34918880597,0.0301013646135,3.37750970149,0.0335321755402,5.36095746269,0.103064667855,10.4451738806,0.0321469088327,3.72770373134,0.0523491445756
29,2010,6,21,17,5.81138283582,0.108900667131,3.2155880597,0.0540347869097,4.35482686567,0.129932313196,4.87149850746,0.120845385707,6.72811791045,0.372698165836,11.9434723881,0.127252342782,4.46835671642,0.223021192791
29,2008,8,2,17,3.49978208955,0.0378631732986,1.71852089552,0.0295609128843,1.32830820896,0.0420949201938,8.66280447761,0.813269866883,3.57193880597,0.252819134203,8.63177462687,0.134545461782,1.05359552239,0.050571650465
29,2009,5,17,17,5.87147238806,0.119206745767,3.29439402985,0.0563959446285,4.26850970149,0.156199085988,5.67655074627,0.172522668955,7.70383432836,0.527928941844,10.0975656716,0.0923614493066,4.24474477612,0.297545278779
29,2011,6,24,17,5.20531567164,0.445761250613,2.80284179104,0.233215436052,3.59656567164,0.566572188113,5.1156738806,0.389026024504,6.02674477612,1.42227098027,10.3998604478,0.491514473324,3.51197238806,0.843078861439
29,2011,6,8,17,5.4001141791,0.21432212603,2.96611791045,0.115531628522,4.02642761194,0.261264357708,4.19142761194,0.28125644726,6.27793880597,0.775522880472,11.3694201493,0.787294357318,4.11188283582,0.417278648474
29,2010,9,25,17,4.14008059701,0.0213979008549,2.18421492537,0.0111297880235,3.05908432836,0.0270691946425,3.45508432836,0.0473701050902,5.95680447761,0.0943510758382,9.66733432836,0.0329540612469,3.43242761194,0.0112169547227
29,2009,8,21,17,5.03674477612,0.0298950847488,2.97264402985,0.0177313653375,4.36984925373,0.0346991540293,6.20024104478,0.0878237623079,6.36585671642,0.0604188644325,9.37464402985,0.0586420071285,2.60705820896,0.0274513241117
30,2011,5,7,17,4.4097,0.0694374375,2.347575,0.023501484375,2.372825,0.111110609375,7.466075,0.471053609375,5.9932,0.0790124375,8.9552,0.1532414375,2.242325,0.109085234375
30,2009,8,5,17,4.0327,0.0359759375,2.389325,0.014465984375,2.2007,0.0568889375,7.967825,0.173389859375,4.452825,0.101321109375,8.727325,0.128386484375,1.51895,0.06913925
30,2010,5,20,17,5.78795,0.31704125,3.18945,0.1728345,4.4022,0.3863919375,4.47695,0.40341575,7.062825,1.32962010937,10.79045,0.7940375,4.647575,0.793931984375
30,2010,6,5,17,6.433575,0.016800984375,3.61595,0.00577925,5.03245,0.014354,5.080325,0.011256734375,7.72195,0.03876575,11.113325,0.025675484375,5.125325,0.021563984375
30,2008,5,30,17,5.999825,0.093961859375,3.3567,0.0417429375,4.693075,0.065632859375,4.8742,0.0334514375,8.1702,0.0380184375,11.39945,0.022241,5.2757,0.0325274375
30,2010,5,4,17,6.068825,0.016054109375,3.475325,0.006713984375,4.79645,0.0139595,4.8577,0.0116219375,8.087325,0.039287484375,10.3527,0.0042549375,5.2317,0.0117099375
30,2010,6,21,17,6.0247,0.0730514375,3.44995,0.02744975,4.41845,0.1166075,6.0212,0.1244759375,7.4712,0.1006119375,10.84945,0.101936,4.4572,0.1320554375
30,2008,8,2,17,3.66845,0.036233,1.9062,0.0123129375,1.39545,0.0553545,10.686075,0.290454609375,5.048075,0.029935109375,8.92045,0.1235105,1.36545,0.0524445
30,2009,5,17,17,4.869325,0.287891984375,2.532575,0.156996734375,3.100075,0.387662609375,3.971075,0.368953859375,4.9337,1.1240279375,9.55645,0.121292,2.770825,0.589582109375
30,2011,6,24,17,5.64895,0.01929725,3.169075,0.007234859375,3.835325,0.018743984375,6.631075,0.022360859375,9.346075,0.037541609375,11.14345,0.0355085,4.468325,0.013319234375
